,TRUE,,1,
1026,1.05125,,1.045,
1027,1.05031,,0.0525,
1028,1.04741,,0.0525,
1029,1.04254,,1.045,
1030,1.03574,,1.035,
1031,1.02703,,1.025,
1032,1.01644,,1.0175,
1033,1.00401,,0.9825,
1034,0.989803,,0.9825,
1035,0.973864,,0.9625,
1036,0.956258,,0.945,
1037,0.937057,,0.9475,
1038,0.916334,,0.8975,
1039,0.894174,,0.8725,
1040,0.870662,,0.87,
1041,0.845893,,0.845,
1042,0.819963,,0.8475,
1043,0.792977,,0.82125,
1044,0.76504,,0.79,
1045,0.736262,,0.7375,
1046,0.706758,,0.7075,
1047,0.676645,,0.6775,
1048,0.646041,,0.645,
1049,0.615067,,0.615,
1050,0.583845,,0.585,
1051,0.5525,,0.5525,
1052,0.521155,,0.52,
1053,0.489933,,0.49,
1054,0.458959,,0.46,
1055,0.428355,,0.4275,
1056,0.398242,,0.3975,
1057,0.368738,,0.3675,
1058,0.33996,,0.34,
1059,0.312023,,0.3125,
1060,0.285037,,0.285,
1061,0.259107,,0.26,
1062,0.234338,,0.235,
1063,0.210826,,0.21,
1064,0.188666,,0.1875,
1065,0.167943,,0.1875,
1066,0.148742,,0.16625,
1067,0.131136,,0.15,
1068,0.115197,,0.105,
1069,0.100986,,0.09,
1070,0.0885618,,0.0775,
1071,0.0779717,,0.07875,
1072,0.0692584,,0.06,
1073,0.0624564,,0.05,
1074,0.0575926,,0.07,
1075,0.0546866,,0.0525,
1076,0.05375,,0.065,
1077,0.0547866,,0.0625,
1078,0.0577926,,0.075,
1079,0.0627564,,0.065,
1080,0.0696584,,0.06,
1081,0.0784717,,0.08875,
1082,0.0891618,,0.1025,
1083,0.101686,,0.09125,
1084,0.115997,,0.09875,
1085,0.132036,,0.155,
1086,0.149742,,0.1675,
1087,0.169043,,0.1875,
1088,0.189866,,0.19,
1089,0.212126,,0.195,
1090,0.235738,,0.235,
1091,0.260607,,0.23,
1092,0.286637,,0.2875,
1093,0.313723,,0.3125,
1094,0.34176,,0.3425,
1095,0.370638,,0.37,
1096,0.400242,,0.4,
1097,0.430455,,0.43,
1098,0.461159,,0.46,
1099,0.492233,,0.4925,
1100,0.523555,,0.5225,
1101,0.555,,0.555,
1102,0.586445,,0.5875,
1103,0.617767,,0.6175,
1104,0.648841,,0.65,
1105,0.679545,,0.68,
1106,0.709758,,0.675,
1107,0.739362,,0.71,
1108,0.76824,,0.74,
1109,0.796277,,0.77875,
1110,0.823363,,0.85,
1111,0.849393,,0.85,
1112,0.874262,,0.875,
1113,0.897874,,0.875,
1114,0.920134,,0.895,
1115,0.940957,,0.91875,
1116,0.960258,,0.96875,
1117,0.977964,,0.9925,
1118,0.994003,,0.98875,
1119,1.00831,,1.01,
1120,1.02084,,1.01875,
1121,1.03153,,1.0325,
1122,1.04034,,1.045,
1123,1.04724,,1.045,
1124,1.05221,,1.045,
1125,1.05521,,1.0475,
1126,1.05625,,0.0575,
1127,1.05531,,0.0575,
1128,1.05241,,0.0575,
1129,1.04754,,0.0575,
1130,1.04074,,1.0425,
1131,1.03203,,1.025,
1132,1.02144,,1.0225,
1133,1.00901,,1.01,
1134,0.994803,,0.98875,
1135,0.978864,,0.98,
1136,0.961258,,0.97,
1137,0.942057,,0.9175,
1138,0.921334,,0.9225,
1139,0.899174,,0.8725,
1140,0.875662,,0.875,
1141,0.850893,,0.85,
1142,0.824963,,0.815,
1143,0.797977,,0.825,
1144,0.77004,,0.795,
1145,0.741262,,0.7075,
1146,0.711758,,0.7125,
1147,0.681645,,0.6825,
1148,0.651041,,0.65,
1149,0.620067,,0.62,
1150,0.588845,,0.59,
1151,0.5575,,0.5575,
1152,0.526155,,0.525,
1153,0.494933,,0.495,
1154,0.463959,,0.465,
1155,0.433355,,0.4325,
1156,0.403242,,0.4025,
1157,0.373738,,0.4075,
1158,0.34496,,0.345,
1159,0.317023,,0.3175,
1160,0.290037,,0.29,
1161,0.264107,,0.24375,
1162,0.239338,,0.2175,
1163,0.215826,,0.195,
1164,0.193666,,0.1925,
1165,0.172943,,0.1925,
1166,0.153742,,0.17375,
1167,0.136136,,0.155,
1168,0.120197,,0.1075,
1169,0.105986,,0.09,
1170,0.0935618,,0.0925,
1171,0.0829717,,0.0975,
1172,0.0742584,,0.08875,
1173,0.0674564,,0.0575,
1174,0.0625926,,0.05375,
1175,0.0596866,,0.0725,
1176,0.05875,,0.0575,
1177,0.0597866,,0.05875,
1178,0.0627926,,0.06,
1179,0.0677564,,0.06,
1180,0.0746584,,0.09125,
1181,0.0834717,,0.0925,
1182,0.0941618,,0.0825,
1183,0.106686,,0.0925,
1184,0.120997,,0.1075,
1185,0.137036,,0.16,
1186,0.154742,,0.1775,
1187,0.174043,,0.1975,
1188,0.194866,,0.21875,
1189,0.217126,,0.195,
1190,0.240738,,0.22,
1191,0.265607,,0.24375,
1192,0.291637,,0.2925,
1193,0.318723,,0.3175,
1194,0.34676,,0.3475,
1195,0.375638,,0.4075,
1196,0.405242,,0.405,
1197,0.435455,,0.435,
1198,0.466159,,0.465,
1199,0.497233,,0.4975,
1200,0.528555,,0.5275,
1201,0.56,,0.53375,
1202,0.591445,,0.56125,
1203,0.622767,,0.6225,
1204,0.653841,,0.655,
1205,0.684545,,0.685,
1206,0.714758,,0.715,
1207,0.744362,,0.745,
1208,0.77324,,0.75125,
1209,0.801277,,0.78,
1210,0.828363,,0.81,
1211,0.854393,,0.83625,
1212,0.879262,,0.88,
1213,0.902874,,0.885,
1214,0.925134,,0.925,
1215,0.945957,,0.9575,
1216,0.965258,,0.9725,
1217,0.982964,,0.99,
1218,0.999003,,0.99,
1219,1.01331,,1.0125,
1220,1.02584,,1.0175,
1221,1.03653,,1.035,
1222,1.04534,,0.0575,
1223,1.05224,,0.0575,
1224,1.05721,,0.0575,
1225,1.06021,,0.06,
1226,1.06125,,0.0625,
1227,1.06031,,0.0625,
1228,1.05741,,0.0625,
1229,1.05254,,0.0625,
1230,1.04574,,1.0525,
1231,1.03703,,1.0325,
1232,1.02644,,1.0225,
1233,1.01401,,1.015,
1234,0.999803,,0.99,
1235,0.983864,,0.9725,
1236,0.966258,,0.9575,
1237,0.947057,,0.95875,
1238,0.926334,,0.9425,
1239,0.904174,,0.9225,
1240,0.880662,,0.88,
1241,0.855893,,0.8375,
1242,0.829963,,0.8075,
1243,0.802977,,0.7825,
1244,0.77504,,0.775,
1245,0.746262,,0.7775,
1246,0.716758,,0.7175,
1247,0.686645,,0.6875,
1248,0.656041,,0.655,
1249,0.625067,,0.65125,
1250,0.593845,,0.56125,
1251,0.5625,,0.53375,
1252,0.531155,,0.53,
1253,0.499933,,0.5,
1254,0.468959,,0.47,
1255,0.438355,,0.46125,
1256,0.408242,,0.4375,
1257,0.378738,,0.41,
1258,0.34996,,0.33125,
1259,0.322023,,0.30125,
1260,0.295037,,0.2675,
1261,0.269107,,0.245,
1262,0.244338,,0.22,
1263,0.220826,,0.195,
1264,0.198666,,0.1675,
1265,0.177943,,0.2,
1266,0.158742,,0.18,
1267,0.141136,,0.1625,
1268,0.125197,,0.1425,
1269,0.110986,,0.09375,
1270,0.0985618,,0.0825,
1271,0.0879717,,0.0775,
1272,0.0792584,,0.07,
1273,0.0724564,,0.0925,
1274,0.0675926,,0.06,
1275,0.0646866,,0.0575,
1276,0.06375,,0.0575,
1277,0.0647866,,0.0575,
1278,0.0677926,,0.0625,
1279,0.0727564,,0.065,
1280,0.0796584,,0.09,
1281,0.0884717,,0.1025,
1282,0.0991618,,0.09,
1283,0.111686,,0.095,
1284,0.125997,,0.1425,
1285,0.142036,,0.17,
1286,0.159742,,0.16,
1287,0.179043,,0.2,
1288,0.199866,,0.17875,
1289,0.222126,,0.19375,
1290,0.245738,,0.22,
1291,0.270607,,0.24375,
1292,0.296637,,0.2725,
1293,0.323723,,0.3,
1294,0.35176,,0.3275,
1295,0.380638,,0.4125,
1296,0.410242,,0.41,
1297,0.440455,,0.44,
1298,0.471159,,0.47,
1299,0.502233,,0.5025,
1300,0.533555,,0.5325,
1301,0.565,,0.59625,
1302,0.596445,,0.5975,
1303,0.627767,,0.6275,
1304,0.658841,,0.66,
1305,0.689545,,0.69,
1306,0.719758,,0.72,
1307,0.749362,,0.78125,
1308,0.77824,,0.7775,
1309,0.806277,,0.7825,
1310,0.833363,,0.8075,
1311,0.859393,,0.835,
1312,0.884262,,0.8675,
1313,0.907874,,0.9175,
1314,0.930134,,0.91125,
1315,0.950957,,0.9675,
1316,0.970258,,0.985,
1317,0.987964,,0.9925,
1318,1.004,,0.9925,
1319,1.01831,,1.0175,
1320,1.03084,,1.03,
1321,1.04153,,1.0475,
1322,1.05034,,0.0625,
1323,1.05724,,0.0625,
1324,1.06221,,0.0625,
1325,1.06521,,0.065,
1326,1.06625,,1.0675,
1327,1.06531,,0.0675,
1328,1.06241,,0.0675,
1329,1.05754,,0.0675,
1330,1.05074,,1.05,
1331,1.04203,,1.035,
1332,1.03144,,1.025,
1333,1.01901,,1.015,
1334,1.0048,,0.9925,
1335,0.988864,,0.9775,
1336,0.971258,,0.955,
1337,0.952057,,0.935,
1338,0.931334,,0.92,
1339,0.909174,,0.8925,
1340,0.885662,,0.8625,
1341,0.860893,,0.83375,
1342,0.834963,,0.8075,
1343,0.807977,,0.7825,
1344,0.78004,,0.78,
1345,0.751262,,0.7525,
1346,0.721758,,0.7225,
1347,0.691645,,0.6925,
1348,0.661041,,0.66,
1349,0.630067,,0.63,
1350,0.598845,,0.6,
1351,0.5675,,0.59875,
1352,0.536155,,0.535,
1353,0.504933,,0.505,
1354,0.473959,,0.44375,
1355,0.443355,,0.4425,
1356,0.413242,,0.445,
1357,0.383738,,0.4125,
1358,0.35496,,0.3275,
1359,0.327023,,0.3,
1360,0.300037,,0.2725,
1361,0.274107,,0.275,
1362,0.249338,,0.23,
1363,0.225826,,0.205,
1364,0.203666,,0.17875,
1365,0.182943,,0.1825,
1366,0.163742,,0.1825,
1367,0.146136,,0.1675,
1368,0.130197,,0.15,
1369,0.115986,,0.1,
1370,0.103562,,0.09,
1371,0.0929717,,0.0825,
1372,0.0842584,,0.07625,
1373,0.0774564,,0.07,
1374,0.0725926,,0.065,
1375,0.0696866,,0.0625,
1376,0.06875,,0.0625,
1377,0.0697866,,0.0625,
1378,0.0727926,,0.065,
1379,0.0777564,,0.09,
1380,0.0846584,,0.07625,
1381,0.0934717,,0.0825,
1382,0.104162,,0.0925,
1383,0.116686,,0.105,
1384,0.130997,,0.1475,
1385,0.147036,,0.17,
1386,0.164742,,0.19,
1387,0.184043,,0.2125,
1388,0.204866,,0.18125,
1389,0.227126,,0.2025,
1390,0.250738,,0.22875,
1391,0.275607,,0.29375,
1392,0.301637,,0.27,
1393,0.328723,,0.30375,
1394,0.35676,,0.3575,
1395,0.385638,,0.385,
1396,0.415242,,0.415,
1397,0.445455,,0.445,
1398,0.476159,,0.44375,
1399,0.507233,,0.5075,
1400,0.538555,,0.51,
1401,0.57,,0.6,
1402,0.601445,,0.6025,
1403,0.632767,,0.6325,
1404,0.663841,,0.665,
1405,0.694545,,0.695,
1406,0.724758,,0.725,
1407,0.754362,,0.725,
1408,0.78324,,0.755,
1409,0.811277,,0.7825,
1410,0.838363,,0.80625,
1411,0.864393,,0.835,
1412,0.889262,,0.8725,
1413,0.912874,,0.895,
1414,0.935134,,0.945,
1415,0.955957,,0.9675,
1416,0.975258,,0.985,
1417,0.992964,,0.99,
1418,1.009,,1.01,
1419,1.02331,,1.01875,
1420,1.03584,,1.0325,
1421,1.04653,,1.05,
1422,1.05534,,0.0675,
1423,1.06224,,0.0675,
1424,1.06721,,1.0625,
1425,1.07021,,0.07,
1426,1.07125,,1.05875,
1427,1.07031,,0.0725,
1428,1.06741,,1.0575,
1429,1.06254,,0.0725,
1430,1.05574,,1.05,
1431,1.04703,,1.05,
1432,1.03644,,1.0325,
1433,1.02401,,1.0225,
1434,1.0098,,1.01,
1435,0.993864,,0.9875,
1436,0.976258,,0.9775,
1437,0.957057,,0.96625,
1438,0.936334,,0.9475,
1439,0.914174,,0.895,
1440,0.890662,,0.87,
1441,0.865893,,0.8325,
1442,0.839963,,0.865,
1443,0.812977,,0.7825,
1444,0.78504,,0.76,
1445,0.756262,,0.72875,
1446,0.726758,,0.7275,
1447,0.696645,,0.6975,
1448,0.666041,,0.665,
1449,0.635067,,0.635,
1450,0.603845,,0.605,
1451,0.5725,,0.5725,
1452,0.541155,,0.51,
1453,0.509933,,0.51,
1454,0.478959,,0.44375,
1455,0.448355,,0.4475,
1456,0.418242,,0.4175,
1457,0.388738,,0.3875,
1458,0.35996,,0.3325,
1459,0.332023,,0.3325,
1460,0.305037,,0.305,
1461,0.279107,,0.28,
1462,0.254338,,0.22875,
1463,0.230826,,0.2025,
1464,0.208666,,0.1775,
1465,0.187943,,0.2125,
1466,0.168742,,0.1875,
1467,0.151136,,0.165,
1468,0.135197,,0.155,
1469,0.120986,,0.10625,
1470,0.108562,,0.0925,
1471,0.0979717,,0.085,
1472,0.0892584,,0.085,
1473,0.0824564,,0.1,
1474,0.0775926,,0.08375,
1475,0.0746866,,0.07,
1476,0.07375,,0.0775,
1477,0.0747866,,0.0775,
1478,0.0777926,,0.0775,
1479,0.0827564,,0.1,
1480,0.0896584,,0.09625,
1481,0.0984717,,0.08375,
1482,0.109162,,0.095,
1483,0.121686,,0.11,
1484,0.135997,,0.155,
1485,0.152036,,0.17375,
1486,0.169742,,0.19,
1487,0.189043,,0.2125,
1488,0.209866,,0.2375,
1489,0.232126,,0.205,
1490,0.255738,,0.22875,
1491,0.280607,,0.28,
1492,0.306637,,0.3075,
1493,0.333723,,0.3325,
1494,0.36176,,0.3625,
1495,0.390638,,0.3575,
1496,0.420242,,0.3875,
1497,0.450455,,0.41875,
1498,0.481159,,0.44375,
1499,0.512233,,0.5125,
1500,0.543555,,0.51,
1501,0.575,,0.575,
1502,0.606445,,0.6075,
1503,0.637767,,0.6375,
1504,0.668841,,0.64,
1505,0.699545,,0.67,
1506,0.729758,,0.71125,
1507,0.759362,,0.7375,
1508,0.78824,,0.82,
1509,0.816277,,0.84,
1510,0.843363,,0.8425,
1511,0.869393,,0.885,
1512,0.894262,,0.8725,
1513,0.917874,,0.89375,
1514,0.940134,,0.9225,
1515,0.960957,,0.94125,
1516,0.980258,,0.9925,
1517,0.997964,,0.9875,
1518,1.014,,1.015,
1519,1.02831,,1.025,
1520,1.04084,,1.035,
1521,1.05153,,1.05,
1522,1.06034,,0.0725,
1523,1.06724,,1.06,
1524,1.07221,,1.0575,
1525,1.07521,,1.0625,
1526,1.07625,,1.06125,
1527,1.07531,,1.06125,
1528,1.07241,,1.06125,
1529,1.06754,,1.06125,
1530,1.06074,,1.055,
1531,1.05203,,1.0475,
1532,1.04144,,1.045,
1533,1.02901,,1.0225,
1534,1.0148,,1.015,
1535,0.998864,,0.9875,
1536,0.981258,,0.97,
1537,0.962057,,0.945,
1538,0.941334,,0.955,
1539,0.919174,,0.9375,
1540,0.895662,,0.8725,
1541,0.870893,,0.84,
1542,0.844963,,0.84375,
1543,0.817977,,0.8425,
1544,0.79004,,0.8175,
1545,0.761262,,0.74,
1546,0.731758,,0.71,
1547,0.701645,,0.675,
1548,0.671041,,0.67,
1549,0.640067,,0.61375,
1550,0.608845,,0.61,
1551,0.5775,,0.5775,
1552,0.546155,,0.51,
1553,0.514933,,0.535,
1554,0.483959,,0.45375,
1555,0.453355,,0.4525,
1556,0.423242,,0.4225,
1557,0.393738,,0.355,
1558,0.36496,,0.365,
1559,0.337023,,0.3375,
1560,0.310037,,0.31,
1561,0.284107,,0.285,
1562,0.259338,,0.2325,
1563,0.235826,,0.2025,
1564,0.213666,,0.1975,
1565,0.192943,,0.1725,
1566,0.173742,,0.1525,
1567,0.156136,,0.18,
1568,0.140197,,0.1625,
1569,0.125986,,0.14,
1570,0.113562,,0.0975,
1571,0.102972,,0.0925,
1572,0.0942584,,0.085,
1573,0.0874564,,0.08,
1574,0.0825926,,0.1,
1575,0.0796866,,0.0775,
1576,0.07875,,0.075,
1577,0.0797866,,0.075,
1578,0.0827926,,0.1,
1579,0.0877564,,0.095,
1580,0.0946584,,0.095,
1581,0.103472,,0.0925,
1582,0.114162,,0.1025,
1583,0.126686,,0.14,
1584,0.140997,,0.1625,
1585,0.157036,,0.1825,
1586,0.174742,,0.1975,
1587,0.194043,,0.17625,
1588,0.214866,,0.19625,
1589,0.237126,,0.2225,
1590,0.260738,,0.235,
1591,0.285607,,0.2625,
1592,0.311637,,0.28625,
1593,0.338723,,0.3375,
1594,0.36676,,0.4,
1595,0.395638,,0.365,
1596,0.425242,,0.425,
1597,0.455455,,0.425,
1598,0.486159,,0.4575,
1599,0.517233,,0.48375,
1600,0.548555,,0.515,
1601,0.58,,0.58,
1602,0.611445,,0.6125,
1603,0.642767,,0.61375,
1604,0.673841,,0.645,
1605,0.704545,,0.675,
1606,0.734758,,0.70625,
1607,0.764362,,0.7375,
1608,0.79324,,0.8175,
1609,0.821277,,0.845,
1610,0.848363,,0.86875,
1611,0.874393,,0.875,
1612,0.899262,,0.925,
1613,0.922874,,0.9425,
1614,0.945134,,0.95875,
1615,0.965957,,0.95,
1616,0.985258,,0.975,
1617,1.00296,,0.9875,
1618,1.019,,1.01875,
1619,1.03331,,1.0325,
1620,1.04584,,1.04875,
1621,1.05653,,1.065,
1622,1.06534,,0.0775,
1623,1.07224,,1.06125,
1624,1.07721,,1.06125,
1625,1.08021,,1.065,
1626,1.08125,,1.0675,
1627,1.08031,,1.0675,
1628,1.07741,,1.0675,
1629,1.07254,,1.07,
1630,1.06574,,1.0575,
1631,1.05703,,1.05,
1632,1.04644,,1.05,
1633,1.03401,,1.0325,
1634,1.0198,,1.01875,
1635,1.00386,,0.99,
1636,0.986258,,0.975,
1637,0.967057,,0.95,
1638,0.946334,,0.9625,
1639,0.924174,,0.9425,
1640,0.900662,,0.925,
1641,0.875893,,0.8475,
1642,0.849963,,0.82,
1643,0.822977,,0.845,
1644,0.79504,,0.8225,
1645,0.766262,,0.7875,
1646,0.736758,,0.70625,
1647,0.706645,,0.675,
1648,0.676041,,0.645,
1649,0.645067,,0.61375,
1650,0.613845,,0.615,
1651,0.5825,,0.5825,
1652,0.551155,,0.51375,
1653,0.519933,,0.52,
1654,0.488959,,0.4575,
1655,0.458355,,0.42625,
1656,0.428242,,0.4625,
1657,0.398738,,0.43,
1658,0.36996,,0.4025,
1659,0.342023,,0.3425,
1660,0.315037,,0.28875,
1661,0.289107,,0.26,
1662,0.264338,,0.245,
1663,0.240826,,0.22,
1664,0.218666,,0.195,
1665,0.197943,,0.1675,
1666,0.178742,,0.2,
1667,0.161136,,0.1825,
1668,0.145197,,0.1675,
1669,0.130986,,0.145,
1670,0.118562,,0.1075,
1671,0.107972,,0.0975,
1672,0.0992584,,0.0875,
1673,0.0924564,,0.0825,
1674,0.0875926,,0.085,
1675,0.0846866,,0.1,
1676,0.08375,,0.1,
1677,0.0847866,,0.1,
1678,0.0877926,,0.0825,
1679,0.0927564,,0.085,
1680,0.0996584,,0.09,
1681,0.108472,,0.1,
1682,0.119162,,0.105,
1683,0.131686,,0.1525,
1684,0.145997,,0.1675,
1685,0.162036,,0.185,
1686,0.179742,,0.18,
1687,0.199043,,0.18,
1688,0.219866,,0.195,
1689,0.242126,,0.2175,
1690,0.265738,,0.24125,
1691,0.290607,,0.26,
1692,0.316637,,0.28,
1693,0.343723,,0.3425,
1694,0.37176,,0.4075,
1695,0.400638,,0.435,
1696,0.430242,,0.46375,
1697,0.460455,,0.46,
1698,0.491159,,0.4575,
1699,0.522233,,0.49,
1700,0.553555,,0.5525,
1701,0.585,,0.62125,
1702,0.616445,,0.65125,
1703,0.647767,,0.6175,
1704,0.678841,,0.68,
1705,0.709545,,0.675,
1706,0.739758,,0.71,
1707,0.769362,,0.74,
1708,0.79824,,0.8275,
1709,0.826277,,0.8025,
1710,0.853363,,0.8325,
1711,0.879393,,0.88,
1712,0.904262,,0.9225,
1713,0.927874,,0.9425,
1714,0.950134,,0.9675,
1715,0.970957,,0.9825,
1716,0.990258,,0.99,
1717,1.00796,,1.0075,
1718,1.024,,1.0175,
1719,1.03831,,1.03375,
1720,1.05084,,1.05,
1721,1.06153,,1.0625,
1722,1.07034,,1.06625,
1723,1.07724,,1.07,
1724,1.08221,,1.07,
1725,1.08521,,1.0725,
1726,1.08625,,1.0775,
1727,1.08531,,1.0775,
1728,1.08241,,1.08,
1729,1.07754,,1.08,
1730,1.07074,,1.0675,
1731,1.06203,,1.05625,
1732,1.05144,,1.045,
1733,1.03901,,1.0375,
1734,1.0248,,1.0225,
1735,1.00886,,1.01,
1736,0.991258,,0.9875,
1737,0.972057,,0.98,
1738,0.951334,,0.93,
1739,0.929174,,0.945,
1740,0.905662,,0.9225,
1741,0.880893,,0.85875,
1742,0.854963,,0.8325,
1743,0.827977,,0.805,
1744,0.80004,,0.78,
1745,0.771262,,0.74,
1746,0.741758,,0.715,
1747,0.711645,,0.6825,
1748,0.681041,,0.68,
1749,0.650067,,0.65,
1750,0.618845,,0.65125,
1751,0.5875,,0.625,
1752,0.556155,,0.59,
1753,0.524933,,0.55,
1754,0.493959,,0.495,
1755,0.463355,,0.495,
1756,0.433242,,0.465,
1757,0.403738,,0.4325,
1758,0.37496,,0.4075,
1759,0.347023,,0.3325,
1760,0.320037,,0.35625,
1761,0.294107,,0.27625,
1762,0.269338,,0.2425,
1763,0.245826,,0.2175,
1764,0.223666,,0.1925,
1765,0.202943,,0.1775,
1766,0.183742,,0.205,
1767,0.166136,,0.1875,
1768,0.150197,,0.16625,
1769,0.135986,,0.155,
1770,0.123562,,0.11125,
1771,0.112972,,0.1,
1772,0.104258,,0.1225,
1773,0.0974564,,0.0875,
1774,0.0925926,,0.085,
1775,0.0896866,,0.0825,
1776,0.08875,,0.085,
1777,0.0897866,,0.085,
1778,0.0927926,,0.085,
1779,0.0977564,,0.09,
1780,0.104658,,0.1225,
1781,0.113472,,0.10375,
1782,0.124162,,0.11875,
1783,0.136686,,0.1575,
1784,0.150997,,0.17,
1785,0.167036,,0.19,
1786,0.184742,,0.21,
1787,0.204043,,0.235,
1788,0.224866,,0.2025,
1789,0.247126,,0.225,
1790,0.270738,,0.2425,
1791,0.295607,,0.32625,
1792,0.321637,,0.3575,
1793,0.348723,,0.3475,
1794,0.37676,,0.4075,
1795,0.405638,,0.435,
1796,0.435242,,0.465,
1797,0.465455,,0.495,
1798,0.496159,,0.4725,
1799,0.527233,,0.5,
1800,0.558555,,0.5925,
1801,0.59,,0.625,
1802,0.621445,,0.65125,
1803,0.652767,,0.6525,
1804,0.683841,,0.65,
1805,0.714545,,0.68375,
1806,0.744758,,0.7775,
1807,0.774362,,0.775,
1808,0.80324,,0.78,
1809,0.831277,,0.805,
1810,0.858363,,0.8325,
1811,0.884393,,0.865,
1812,0.909262,,0.8925,
1813,0.932874,,0.92,
1814,0.955134,,0.9675,
1815,0.975957,,0.99,
1816,0.995258,,0.9875,
1817,1.01296,,1.0125,
1818,1.029,,1.03,
1819,1.04331,,1.0475,
1820,1.05584,,1.06125,
1821,1.06653,,1.08,
1822,1.07534,,1.08,
1823,1.08224,,1.08,
1824,1.08721,,1.08,
1825,1.09021,,1.0775,
1826,1.09125,,1.0875,
1827,1.09031,,0.0925,
1828,1.08741,,0.0925,
1829,1.08254,,1.0825,
1830,1.07574,,1.0725,
1831,1.06703,,1.06,
1832,1.05644,,1.05,
1833,1.04401,,1.0375,
1834,1.0298,,1.03,
1835,1.01386,,1.015,
1836,0.996258,,0.9875,
1837,0.977057,,0.9625,
1838,0.956334,,0.94,
1839,0.934174,,0.9425,
1840,0.910662,,0.89,
1841,0.885893,,0.865,
1842,0.859963,,0.83875,
1843,0.832977,,0.8075,
1844,0.80504,,0.7825,
1845,0.776262,,0.755,
1846,0.746758,,0.77625,
1847,0.716645,,0.7175,
1848,0.686041,,0.65,
1849,0.655067,,0.655,
1850,0.623845,,0.65125,
1851,0.5925,,0.5875,
1852,0.561155,,0.595,
1853,0.529933,,0.49875,
1854,0.498959,,0.4675,
1855,0.468355,,0.495,
1856,0.438242,,0.465,
1857,0.408738,,0.435,
1858,0.37996,,0.41,
1859,0.352023,,0.32875,
1860,0.325037,,0.2975,
1861,0.299107,,0.27,
1862,0.274338,,0.2475,
1863,0.250826,,0.22375,
1864,0.228666,,0.205,
1865,0.207943,,0.18,
1866,0.188742,,0.1875,
1867,0.171136,,0.19,
1868,0.155197,,0.1775,
1869,0.140986,,0.1625,
1870,0.128562,,0.1225,
1871,0.117972,,0.105,
1872,0.109258,,0.1,
1873,0.102456,,0.0925,
1874,0.0975926,,0.09,
1875,0.0946866,,0.09,
1876,0.09375,,0.09,
1877,0.0947866,,0.09,
1878,0.0977926,,0.0925,
1879,0.102756,,0.1175,
1880,0.109658,,0.12,
1881,0.118472,,0.105,
1882,0.129162,,0.1425,
1883,0.141686,,0.1675,
1884,0.155997,,0.1725,
1885,0.172036,,0.1925,
1886,0.189742,,0.2125,
1887,0.209043,,0.2375,
1888,0.229866,,0.205,
1889,0.252126,,0.2275,
1890,0.275738,,0.295,
1891,0.300607,,0.325,
1892,0.326637,,0.3525,
1893,0.353723,,0.32625,
1894,0.38176,,0.3575,
1895,0.410638,,0.445,
1896,0.440242,,0.41,
1897,0.470455,,0.4975,
1898,0.501159,,0.52,
1899,0.532233,,0.49875,
1900,0.563555,,0.595,
1901,0.595,,0.595,
1902,0.626445,,0.6,
1903,0.657767,,0.6325,
1904,0.688841,,0.6625,
1905,0.719545,,0.6875,
1906,0.749758,,0.7225,
1907,0.779362,,0.755,
1908,0.80824,,0.7825,
1909,0.836277,,0.865,
1910,0.863363,,0.8875,
1911,0.889393,,0.9075,
1912,0.914262,,0.9125,
1913,0.937874,,0.945,
1914,0.960134,,0.94,
1915,0.980957,,0.97125,
1916,1.00026,,0.9875,
1917,1.01796,,1.0175,
1918,1.034,,1.0325,
1919,1.04831,,1.05,
1920,1.06084,,1.0675,
1921,1.07153,,1.08,
1922,1.08034,,0.0925,
1923,1.08724,,1.0825,
1924,1.09221,,1.085,
1925,1.09521,,1.07625,
1926,1.09625,,0.0975,
1927,1.09531,,0.0975,
1928,1.09241,,0.0975,
1929,1.08754,,0.0975,
1930,1.08074,,1.08,
1931,1.07203,,1.0675,
1932,1.06144,,1.055,
1933,1.04901,,1.045,
1934,1.0348,,1.0325,
1935,1.01886,,1.01875,
1936,1.00126,,0.9875,
1937,0.982057,,0.9675,
1938,0.961334,,0.945,
1939,0.939174,,0.95,
1940,0.915662,,0.9375,
1941,0.890893,,0.8725,
1942,0.864963,,0.84,
1943,0.837977,,0.8625,
1944,0.81004,,0.78,
1945,0.781262,,0.7525,
1946,0.751758,,0.72,
1947,0.721645,,0.68625,
1948,0.691041,,0.66625,
1949,0.660067,,0.635,
1950,0.628845,,0.6,
1951,0.5975,,0.5975,
1952,0.566155,,0.595,
1953,0.534933,,0.4975,
1954,0.503959,,0.545,
1955,0.473355,,0.50625,
1956,0.443242,,0.41625,
1957,0.413738,,0.385,
1958,0.38496,,0.3575,
1959,0.357023,,0.32875,
1960,0.330037,,0.3,
1961,0.304107,,0.2675,
1962,0.279338,,0.31,
1963,0.255826,,0.22875,
1964,0.233666,,0.205,
1965,0.212943,,0.1925,
1966,0.193742,,0.175,
1967,0.176136,,0.175,
1968,0.160197,,0.18,
1969,0.145986,,0.165,
1970,0.133562,,0.15,
1971,0.122972,,0.1125,
1972,0.114258,,0.1025,
1973,0.107456,,0.0975,
1974,0.102593,,0.095,
1975,0.0996866,,0.1125,
1976,0.09875,,0.1125,
1977,0.0997866,,0.1125,
1978,0.102793,,0.115,
1979,0.107756,,0.12,
1980,0.114658,,0.13,
1981,0.123472,,0.1125,
